status, name, type, state, url,enlistedDate, counties, petetionDetails
E,'Ceanothus, coyote',plant,CA,,02/03/1995,'Santa Clara_CA|Santa Cruz_CA|',''
E,'Ceanothus, Pine Hill',plant,CA,,10/18/1996,'El Dorado_CA|Placer_CA|Sacramento_CA|',''
T,'Ceanothus, Vail Lake',plant,CA,,10/13/1998,'Riverside_CA|San Diego_CA|','09/16/1991_Listing: Endangered|'
E,"Checker-mallow, Keck's",plant,CA,,02/16/2000,'Colusa_CA|Contra Costa_CA|Fresno_CA|Kern_CA|Lake_CA|Merced_CA|Napa_CA|Solano_CA|Tulare_CA|Yolo_CA|',''
E,'Checker-mallow, Kenwood Marsh',plant,CA,,10/22/1997,'Lake_CA|Napa_CA|Sonoma_CA|',''
E,'Checker-mallow, pedate',plant,CA,https://ecos.fws.gov/docs/species_images/doc5710-250px-thumbnail.jpg,08/31/1984,'San Bernardino_CA|',''
E,'Clarkia, Pismo',plant,CA,,12/15/1994,'San Luis Obispo_CA|',''
E,'Clarkia, Presidio',plant,CA,,02/03/1995,'Alameda_CA|Contra Costa_CA|Marin_CA|San Francisco_CA|',''
T,'Clarkia, Springville',plant,CA,,10/14/1998,'Tulare_CA|',''
E,'Clarkia, Vine Hill',plant,CA,,10/22/1997,'Sonoma_CA|',''
E,'Clover, Monterey',plant,CA,,08/12/1998,'Mendocino_CA|Monterey_CA|',''
E,'Clover, showy Indian',plant,CA,https://ecos.fws.gov/docs/species_images/doc5090-250px-thumbnail.jpg,10/22/1997,'Contra Costa_CA|Glenn_CA|Lake_CA|Marin_CA|Mendocino_CA|Napa_CA|San Francisco_CA|San Mateo_CA|Santa Clara_CA|Solano_CA|Sonoma_CA|Tehama_CA|',''
T,'Crownbeard, big-leaved',plant,CA,,10/07/1996,'Orange_CA|',''
E,'Crownscale, San Jacinto Valley',plant,CA,,10/13/1998,'Riverside_CA|',''
T,'Cypress, Gowen',plant,CA,,08/12/1998,'Monterey_CA|',''
T,'Cypress, Santa Cruz',plant,CA,,01/08/1987,'San Mateo_CA|Santa Cruz_CA|','12/22/2011_Reclassify: Downlist threatenedDelisting: Recovery|'
T,"Daisy, Parish's",plant,CA,,08/24/1994,'Riverside_CA|San Bernardino_CA|',''
T,'Dudleya, Conejo',plant,CA,,01/29/1997,'Los Angeles_CA|Ventura_CA|',''
T,'Dudleya, marcescent',plant,CA,,01/29/1997,'Los Angeles_CA|Ventura_CA|',''
E,'Dudleya, Santa Clara Valley',plant,CA,,02/03/1995,'Santa Clara_CA|Santa Cruz_CA|Stanislaus_CA|',''
T,'Dudleya, Santa Cruz Island',plant,CA,,07/31/1997,'Santa Barbara_CA|',''
T,'Dudleya, Santa Monica Mountains',plant,CA,https://ecos.fws.gov/docs/species_images/doc5119-250px-thumbnail.jpg,01/29/1997,'Los Angeles_CA|Orange_CA|Riverside_CA|San Bernardino_CA|Ventura_CA|',''
T,"Dudleya, Verity's",plant,CA,,01/29/1997,'Los Angeles_CA|Ventura_CA|',''
T,'Dwarf-flax, Marin',plant,CA,,02/03/1995,'Contra Costa_CA|Marin_CA|San Francisco_CA|San Mateo_CA|Santa Clara_CA|Sonoma_CA|',''
E,'Evening-primrose, Antioch Dunes',plant,CA,,05/27/1978,'Contra Costa_CA|Sacramento_CA|Solano_CA|',''
T,'Evening-primrose, San Benito',plant,CA,,02/12/1985,'Fresno_CA|Monterey_CA|San Benito_CA|',''
E,'Fiddleneck, large-flowered',plant,CA,,05/08/1985,'Alameda_CA|Contra Costa_CA|San Joaquin_CA|Stanislaus_CA|',''
E,'Flannelbush, Mexican',plant,CA,,10/13/1998,'San Diego_CA|',''
E,'Flannelbush, Pine Hill',plant,CA,,10/18/1996,'El Dorado_CA|Nevada_CA|Placer_CA|Sacramento_CA|',''
E,'Fringepod, Santa Cruz Island',plant,CA,,07/31/1997,'Santa Barbara_CA|',''
E,"Fritillary, Gentner's",plant,CA,https://ecos.fws.gov/docs/species_images/doc3990-250px-thumbnail.jpg,12/10/1999,'Siskiyou_CA|Douglas_OR|Jackson_OR|Josephine_OR|',''
E,"Gilia, Hoffmann's slender-flowered",plant,CA,,07/31/1997,'Santa Barbara_CA|',''
E,'Gilia, Monterey',plant,CA,,06/22/1992,'Monterey_CA|Santa Cruz_CA|',''
E,"Goldfields, Burke's",plant,CA,,12/02/1991,'Glenn_CA|Lake_CA|Marin_CA|Mendocino_CA|Napa_CA|Sonoma_CA|Tehama_CA|Yolo_CA|',''
E,'Goldfields, Contra Costa',plant,CA,,06/18/1997,'Alameda_CA|Contra Costa_CA|Glenn_CA|Lake_CA|Marin_CA|Mendocino_CA|Monterey_CA|Napa_CA|Santa Barbara_CA|Santa Clara_CA|Solano_CA|Sonoma_CA|Tehama_CA|','01/16/2007_|03/06/2006_APA: Designate Critical Habitat|09/13/2005_|09/12/2005_|09/09/2005_|'
T,'Grass, Colusa',plant,CA,,03/26/1997,'Calaveras_CA|Colusa_CA|Contra Costa_CA|Glenn_CA|Mariposa_CA|Merced_CA|Sacramento_CA|Solano_CA|Stanislaus_CA|Tuolumne_CA|Yolo_CA|','01/16/2007_|03/06/2006_APA: Designate Critical Habitat|09/13/2005_|09/12/2005_|09/09/2005_|'
T,'Grass, Eureka Dune',plant,CA,,05/27/1978,'Fresno_CA|Inyo_CA|Tulare_CA|','05/18/2010_Delisting: Recovery|'
E,'Grass, Solano',plant,CA,,09/29/1978,'Solano_CA|Yolo_CA|','01/16/2007_|03/06/2006_APA: Designate Critical Habitat|09/13/2005_|09/12/2005_|09/09/2005_|02/08/1997_Delisting: Original Data in Error - New information|'
T,'Howellia, water',plant,CA,,07/14/1994,'Glenn_CA|Mendocino_CA|Tehama_CA|Trinity_CA|Benewah_ID|Kootenai_ID|Latah_ID|Nez Perce_ID|Lake_MT|Missoula_MT|Benton_OR|Clackamas_OR|Columbia_OR|Lane_OR|Linn_OR|Marion_OR|Multnomah_OR|Polk_OR|Washington_OR|Yamhill_OR|Adams_WA|Clark_WA|Grays Harbor_WA|Lewis_WA|Lincoln_WA|Pacific_WA|Pierce_WA|Spokane_WA|Stevens_WA|Thurston_WA|Whitman_WA|','11/01/1991_Listing: Endangered|'
T,"ivesia, Webber's",plant,CA,,07/03/2014,'Alpine_CA|Lassen_CA|Sierra_CA|Douglas_NV|Washoe_NV|','05/11/2004_Listing: Threatened or EndangeredListing: ThreatenedAPA: Designate Critical Habitat|'
E,'Jewelflower, California',plant,CA,,07/19/1990,'Fresno_CA|Kern_CA|Kings_CA|Monterey_CA|San Luis Obispo_CA|Santa Barbara_CA|Tulare_CA|Ventura_CA|',''
E,'Jewelflower, Metcalf Canyon',plant,CA,,02/03/1995,'Santa Clara_CA|Santa Cruz_CA|',''
E,'Jewelflower, Tiburon',plant,CA,,02/03/1995,'Contra Costa_CA|Marin_CA|',''
E,"Larkspur, Baker's",plant,CA,,01/26/2000,'Marin_CA|Sonoma_CA|',''
E,'Larkspur, San Clemente Island',plant,CA,,09/12/1977,'Los Angeles_CA|',''
E,'Larkspur, yellow',plant,CA,,01/26/2000,'Marin_CA|Sonoma_CA|',''
E,'Layia, beach',plant,CA,,06/22/1992,'Humboldt_CA|Marin_CA|Monterey_CA|Santa Barbara_CA|',''
E,'Lessingia, San Francisco',plant,CA,,06/19/1997,'Marin_CA|San Francisco_CA|San Mateo_CA|','05/29/1991_Listing: Threatened|'
E,'Lily, Pitkin Marsh',plant,CA,,10/22/1997,'Marin_CA|Sonoma_CA|',''
E,'Lily, Western',plant,CA,,08/17/1994,'Del Norte_CA|Humboldt_CA|Coos_OR|Curry_OR|Douglas_OR|',''
T,'Liveforever, Laguna Beach',plant,CA,https://ecos.fws.gov/docs/species_images/doc5147-250px-thumbnail.jpg,10/13/1998,'Orange_CA|',''
E,'Liveforever, Santa Barbara Island',plant,CA,,05/27/1978,'Santa Barbara_CA|',''
T,'Lotus, San Clemente Island',plant,CA,,09/12/1977,'Los Angeles_CA|','05/18/2010_Delisting: Recovery|'
E,'Lupine, clover',plant,CA,,06/22/1992,'Marin_CA|Monterey_CA|Sonoma_CA|',''
E,'Lupine, Nipomo Mesa',plant,CA,,03/20/2000,'San Luis Obispo_CA|',''
E,'Malacothrix, island',plant,CA,,07/31/1997,'Santa Barbara_CA|Ventura_CA|',''
E,'Malacothrix, Santa Cruz Island',plant,CA,,07/31/1997,'Santa Barbara_CA|',''
E,'Mallow, Kern',plant,CA,,07/19/1990,'Kern_CA|San Luis Obispo_CA|Santa Barbara_CA|Tulare_CA|Ventura_CA|',''
E,'Manzanita, Del Mar',plant,CA,,10/07/1996,'Riverside_CA|San Diego_CA|',''
E,'Manzanita, Franciscan',plant,CA,,10/05/2012,'Marin_CA|San Francisco_CA|San Mateo_CA|','12/23/2009_Listing: Endangered|'
T,'Manzanita, Ione',plant,CA,,05/26/1999,'Amador_CA|Calaveras_CA|Sacramento_CA|San Joaquin_CA|',''
T,'Manzanita, Morro',plant,CA,https://ecos.fws.gov/docs/species_images/doc2499-250px-thumbnail.jpg,12/15/1994,'San Luis Obispo_CA|',''
T,'Manzanita, pallid',plant,CA,,04/22/1998,'Alameda_CA|Contra Costa_CA|',''
E,'Manzanita, Presidio',plant,CA,,11/29/1979,'Marin_CA|San Francisco_CA|San Mateo_CA|',''
E,'Manzanita, Santa Rosa Island',plant,CA,,07/31/1997,'Santa Barbara_CA|',''
T,'Mariposa lily, Tiburon',plant,CA,,02/03/1995,'Contra Costa_CA|Marin_CA|',''
E,'Meadowfoam, Butte County',plant,CA,,06/08/1992,'Butte_CA|Glenn_CA|Tehama_CA|','01/16/2007_|03/06/2006_APA: Designate Critical Habitat|09/13/2005_|09/12/2005_|09/09/2005_|'
E,'Meadowfoam, Sebastopol',plant,CA,,12/02/1991,'Lake_CA|Marin_CA|Napa_CA|Solano_CA|Sonoma_CA|',''
E,'Mesa-mint, Otay',plant,CA,https://ecos.fws.gov/docs/species_images/doc5151-250px-thumbnail.jpg,08/03/1993,'San Diego_CA|',''
E,'Mesa-mint, San Diego',plant,CA,https://ecos.fws.gov/docs/species_images/doc5150-250px-thumbnail.jpg,10/29/1978,'San Diego_CA|',''
E,"Milk-vetch, Applegate's",plant,CA,https://ecos.fws.gov/docs/species_images/doc2511-250px-thumbnail.jpg,07/28/1993,'Siskiyou_CA|Klamath_OR|',''
E,"Milk-vetch, Braunton's",plant,CA,,01/29/1997,'Los Angeles_CA|Orange_CA|Riverside_CA|San Bernardino_CA|Ventura_CA|',''
E,"Milk-vetch, Clara Hunt's",plant,CA,,10/22/1997,'Napa_CA|Sonoma_CA|',''
E,'Milk-vetch, Coachella Valley',plant,CA,,10/06/1998,'Riverside_CA|San Bernardino_CA|',''
E,'Milk-vetch, coastal dunes',plant,CA,,08/12/1998,'Los Angeles_CA|Monterey_CA|San Diego_CA|',''
E,'Milk-vetch, Cushenbury',plant,CA,,08/24/1994,'San Bernardino_CA|',''
T,'Milk-vetch, Fish Slough',plant,CA,,10/06/1998,'Inyo_CA|Mono_CA|',''
E,'Milk-vetch, Lane Mountain',plant,CA,,10/06/1998,'San Bernardino_CA|','12/22/2011_Reclassify: Downlist threatenedDelisting: Recovery|'
T,"Milk-vetch, Peirson's",plant,CA,https://ecos.fws.gov/docs/species_images/doc5711-250px-thumbnail.jpg,10/06/1998,'Imperial_CA|','07/08/2005_Delisting: Original Data in Error - New information|10/25/2001_Delisting: Original Data in Error - New information|'
E,'Milk-vetch, triple-ribbed',plant,CA,,10/06/1998,'Riverside_CA|San Bernardino_CA|',''
E,'Milk-vetch, Ventura Marsh',plant,CA,,05/21/2001,'Los Angeles_CA|Orange_CA|Santa Barbara_CA|Ventura_CA|',''
E,'Monardella, willowy',plant,CA,https://ecos.fws.gov/docs/species_images/doc5148-250px-thumbnail.jpg,10/13/1998,'San Diego_CA|',''
E,'Monkeyflower, Vandenberg',plant,CA,,09/25/2014,'Santa Barbara_CA|',''
E,"Morning-glory, Stebbins'",plant,CA,,10/18/1996,'El Dorado_CA|Nevada_CA|Placer_CA|Sacramento_CA|',''
E,'mountainbalm, Indian Knob',plant,CA,https://ecos.fws.gov/docs/species_images/doc2502-250px-thumbnail.jpg,12/15/1994,'San Luis Obispo_CA|','12/22/2011_Reclassify: Downlist threatenedDelisting: Recovery|'
E,'Mountain-mahogany, Catalina Island',plant,CA,,08/08/1997,'Los Angeles_CA|',''
E,'Mustard, slender-petaled',plant,CA,,08/31/1984,'San Bernardino_CA|',''
E,'Navarretia, few-flowered',plant,CA,,06/18/1997,'Lake_CA|Mendocino_CA|Napa_CA|Solano_CA|Sonoma_CA|',''
E,'Navarretia, many-flowered',plant,CA,,06/18/1997,'Lake_CA|Mendocino_CA|Napa_CA|Sonoma_CA|',''
T,'Navarretia, spreading',plant,CA,https://ecos.fws.gov/docs/species_images/doc5068-250px-thumbnail.jpg,10/13/1998,'Los Angeles_CA|Riverside_CA|San Diego_CA|San Luis Obispo_CA|Ventura_CA|',''
E,'Niterwort, Amargosa',plant,CA,,05/20/1985,'Inyo_CA|Nye_NV|',''
E,"Onion, Munz's",plant,CA,,10/13/1998,'Orange_CA|Riverside_CA|',''
E,'Orcutt grass, California',plant,CA,,08/03/1993,'Los Angeles_CA|Riverside_CA|San Diego_CA|Ventura_CA|',''
E,'Orcutt grass, hairy',plant,CA,,03/26/1997,'Butte_CA|Colusa_CA|Fresno_CA|Glenn_CA|Madera_CA|Merced_CA|Stanislaus_CA|Tehama_CA|Tuolumne_CA|','01/16/2007_|03/06/2006_APA: Designate Critical Habitat|09/13/2005_|09/12/2005_|09/09/2005_|'
E,'Orcutt grass, Sacramento',plant,CA,,03/26/1997,'Amador_CA|El Dorado_CA|Placer_CA|Sacramento_CA|San Joaquin_CA|','01/16/2007_|03/06/2006_APA: Designate Critical Habitat|09/13/2005_|09/09/2005_|'
T,'Orcutt grass, San Joaquin',plant,CA,,03/26/1997,'Fresno_CA|Madera_CA|Mariposa_CA|Merced_CA|Solano_CA|Stanislaus_CA|Tulare_CA|','01/16/2007_|03/06/2006_APA: Designate Critical Habitat|09/13/2005_|09/12/2005_|09/09/2005_|'
T,'Orcutt grass, slender',plant,CA,,03/26/1997,'Butte_CA|Del Norte_CA|Glenn_CA|Lake_CA|Lassen_CA|Mendocino_CA|Modoc_CA|Plumas_CA|Sacramento_CA|Shasta_CA|Sierra_CA|Siskiyou_CA|Sonoma_CA|Tehama_CA|Trinity_CA|Jackson_OR|Josephine_OR|Klamath_OR|Lake_OR|','01/16/2007_|03/06/2006_APA: Designate Critical Habitat|09/13/2005_|09/12/2005_|09/09/2005_|'
T,"Owl's-clover, fleshy",plant,CA,,03/26/1997,'Amador_CA|Fresno_CA|Madera_CA|Mariposa_CA|Merced_CA|Sacramento_CA|San Joaquin_CA|Stanislaus_CA|Tuolumne_CA|','01/16/2007_|03/06/2006_APA: Designate Critical Habitat|09/13/2005_|09/12/2005_|09/09/2005_|'
E,'oxytheca, Cushenbury',plant,CA,,08/24/1994,'San Bernardino_CA|',''
T,'Paintbrush, ash-grey',plant,CA,,10/14/1998,'San Bernardino_CA|',''
T,'Paintbrush, San Clemente Island',plant,CA,,09/12/1977,'Los Angeles_CA|','05/18/2010_Delisting: Recovery|'
E,'Paintbrush, soft-leaved',plant,CA,,07/31/1997,'Santa Barbara_CA|',''
E,'Paintbrush, Tiburon',plant,CA,,02/03/1995,'Contra Costa_CA|Marin_CA|Napa_CA|Santa Clara_CA|Solano_CA|',''
E,'Penny-cress, Kneeland Prairie',plant,CA,,02/09/2000,'Humboldt_CA|',''
E,"Pentachaeta, Lyon's",plant,CA,https://ecos.fws.gov/docs/species_images/doc5073-250px-thumbnail.jpg,01/29/1997,'Los Angeles_CA|Ventura_CA|',''
E,'Pentachaeta, white-rayed',plant,CA,,02/03/1995,'Contra Costa_CA|Marin_CA|San Francisco_CA|San Mateo_CA|',''
E,'Phacelia, island',plant,CA,,07/31/1997,'Santa Barbara_CA|',''
E,'Phlox, Yreka',plant,CA,,02/03/2000,'Siskiyou_CA|',''
E,"Piperia, Yadon's",plant,CA,,08/12/1998,'Monterey_CA|San Benito_CA|',''
E,'Polygonum, Scotts Valley',plant,CA,,04/08/2003,'Santa Cruz_CA|',''
E,"Potentilla, Hickman's",plant,CA,,08/12/1998,'Monterey_CA|San Mateo_CA|',''
T,'Pussypaws, Mariposa',plant,CA,,10/14/1998,'Fresno_CA|Madera_CA|Mariposa_CA|',''
E,"Rock-cress, Hoffmann's",plant,CA,,07/31/1997,'Santa Barbara_CA|',''
E,"Rock-cress, McDonald's",plant,CA,,09/29/1978,'Del Norte_CA|Humboldt_CA|Mendocino_CA|Siskiyou_CA|Trinity_CA|Curry_OR|Josephine_OR|',''
E,'Rockcress, Santa Cruz Island',plant,CA,,08/08/1997,'Los Angeles_CA|Santa Barbara_CA|',''
T,'Rush-rose, island',plant,CA,,07/31/1997,'Santa Barbara_CA|',''
T,'Sandwort, Bear Valley',plant,CA,,10/14/1998,'San Bernardino_CA|',''
E,'Sandwort, Marsh',plant,CA,,08/03/1993,'Fresno_CA|Kern_CA|Kings_CA|Los Angeles_CA|Marin_CA|Monterey_CA|San Benito_CA|San Francisco_CA|San Luis Obispo_CA|Santa Barbara_CA|Santa Cruz_CA|Ventura_CA|Pierce_WA|',''
E,'Seablite, California',plant,CA,https://ecos.fws.gov/docs/species_images/doc2500-250px-thumbnail.jpg,12/15/1994,'Alameda_CA|Contra Costa_CA|San Francisco_CA|San Luis Obispo_CA|San Mateo_CA|Santa Clara_CA|',''
E,'Sedge, white',plant,CA,,10/22/1997,'Sonoma_CA|',''
E,'Spineflower, Ben Lomond',plant,CA,,02/04/1994,'Santa Cruz_CA|',''
E,"Spineflower, Howell's",plant,CA,,06/22/1992,'Mendocino_CA|',''
T,'Spineflower, Monterey',plant,CA,,02/04/1994,'Monterey_CA|San Benito_CA|San Luis Obispo_CA|Santa Cruz_CA|',''
E,"Spineflower, Orcutt's",plant,CA,,10/07/1996,'San Diego_CA|',''
E,'spineflower, Robust',plant,CA,,02/04/1994,'Alameda_CA|Contra Costa_CA|Marin_CA|San Francisco_CA|San Mateo_CA|Santa Clara_CA|Santa Cruz_CA|',''
E,'spineflower, Scotts Valley',plant,CA,,02/04/1994,'Santa Cruz_CA|','05/16/1990_Listing: Endangered|'
E,'Spineflower, slender-horned',plant,CA,,09/28/1987,'Los Angeles_CA|Orange_CA|Riverside_CA|San Bernardino_CA|San Diego_CA|Ventura_CA|','06/25/2002_APA: Designate Critical Habitat|'
E,'Spineflower, Sonoma',plant,CA,,06/22/1992,'Marin_CA|Sonoma_CA|',''
T,"Spurge, Hoover's",plant,CA,,03/26/1997,'Butte_CA|Colusa_CA|Glenn_CA|Merced_CA|Shasta_CA|Siskiyou_CA|Stanislaus_CA|Tehama_CA|Trinity_CA|Tulare_CA|Tuolumne_CA|','01/16/2007_|03/06/2006_APA: Designate Critical Habitat|09/13/2005_|09/12/2005_|09/09/2005_|'
E,'Stonecrop, Lake County',plant,CA,,06/18/1997,'Lake_CA|Sonoma_CA|',''
E,"Sunburst, Hartweg's golden",plant,CA,,02/06/1997,'Calaveras_CA|Fresno_CA|Madera_CA|Mariposa_CA|Merced_CA|Stanislaus_CA|Sutter_CA|Tuolumne_CA|Yuba_CA|',''
T,'Sunburst, San Joaquin adobe',plant,CA,,02/06/1997,'Fresno_CA|Kern_CA|Tulare_CA|',''
E,'Sunflower, San Mateo woolly',plant,CA,,02/03/1995,'San Mateo_CA|Santa Clara_CA|Santa Cruz_CA|',''
T,'Sunray, Ash Meadows',plant,CA,,05/20/1985,'Inyo_CA|Nye_NV|',''
E,'Sunshine, Sonoma',plant,CA,,12/02/1991,'Marin_CA|Napa_CA|Solano_CA|Sonoma_CA|',''
E,'Taraxacum, California',plant,CA,,10/14/1998,'San Bernardino_CA|',''
E,'Tarplant, Gaviota',plant,CA,,03/20/2000,'San Luis Obispo_CA|Santa Barbara_CA|',''
T,'Tarplant, Otay',plant,CA,,10/13/1998,'San Diego_CA|',''
T,'Tarplant, Santa Cruz',plant,CA,,03/20/2000,'Alameda_CA|Contra Costa_CA|Marin_CA|Monterey_CA|San Benito_CA|Santa Clara_CA|Santa Cruz_CA|Solano_CA|',''
E,'Thistle, Chorro Creek bog',plant,CA,,12/15/1994,'San Luis Obispo_CA|',''
E,'Thistle, fountain',plant,CA,,02/03/1995,'San Mateo_CA|Santa Clara_CA|',''
E,'Thistle, La Graciosa',plant,CA,,03/20/2000,'San Luis Obispo_CA|Santa Barbara_CA|',''
E,'Thistle, Loch Lomond coyote',plant,CA,,08/01/1985,'Lake_CA|Napa_CA|Sonoma_CA|',''
E,'Thistle, Suisun',plant,CA,,11/20/1997,'Solano_CA|',''
T,'Thornmint, San Diego',plant,CA,https://ecos.fws.gov/docs/species_images/doc5153-250px-thumbnail.jpg,10/13/1998,'San Diego_CA|',''
E,'Thornmint, San Mateo',plant,CA,,09/18/1985,'Alameda_CA|San Mateo_CA|Santa Clara_CA|',''
E,"Tuctoria, Greene's",plant,CA,,03/26/1997,'Butte_CA|Colusa_CA|Fresno_CA|Glenn_CA|Lassen_CA|Madera_CA|Mariposa_CA|Merced_CA|Modoc_CA|San Joaquin_CA|Shasta_CA|Siskiyou_CA|Stanislaus_CA|Tehama_CA|Tulare_CA|Tuolumne_CA|Klamath_OR|Lake_OR|','01/16/2007_|03/06/2006_APA: Designate Critical Habitat|09/13/2005_|09/12/2005_|09/09/2005_|'
T,'Vervain, Red Hills',plant,CA,,10/14/1998,'Calaveras_CA|Stanislaus_CA|Tuolumne_CA|',''
E,'Wallflower, Ben Lomond',plant,CA,,02/04/1994,'Santa Cruz_CA|',''
E,'Wallflower, Contra Costa',plant,CA,,05/27/1978,'Contra Costa_CA|Sacramento_CA|Solano_CA|',''
E,"Wallflower, Menzies'",plant,CA,,06/22/1992,'Humboldt_CA|Mendocino_CA|Monterey_CA|Santa Clara_CA|Santa Cruz_CA|','09/01/1983_Listing: Threatened|'
E,"Watercress, Gambel's",plant,CA,,08/03/1993,'Los Angeles_CA|Riverside_CA|San Bernardino_CA|San Diego_CA|San Luis Obispo_CA|Santa Barbara_CA|Ventura_CA|',''
T,'Wild-buckwheat, southern mountain',plant,CA,https://ecos.fws.gov/docs/species_images/doc5709-250px-thumbnail.jpg,10/14/1998,'San Bernardino_CA|Ventura_CA|',''
E,'Woodland-star, San Clemente Island',plant,CA,,08/08/1997,'Los Angeles_CA|',''
E,'Woolly-star, Santa Ana River',plant,CA,,09/28/1987,'Riverside_CA|San Bernardino_CA|',''
E,'Wooly-threads, San Joaquin',plant,CA,,07/19/1990,'Fresno_CA|Kern_CA|Kings_CA|Monterey_CA|San Benito_CA|San Luis Obispo_CA|Santa Barbara_CA|Ventura_CA|',''
E,'Yerba santa, Lompoc',plant,CA,,03/20/2000,'Santa Barbara_CA|',''
E,'Butterfly, Uncompahgre fritillary',plant,CO,,06/24/1991,'Archuleta_CO|Chaffee_CO|Conejos_CO|Dolores_CO|Eagle_CO|Grand_CO|Gunnison_CO|Hinsdale_CO|Lake_CO|La Plata_CO|Mineral_CO|Ouray_CO|Park_CO|Pitkin_CO|Rio Grande_CO|Saguache_CO|San Juan_CO|San Miguel_CO|Summit_CO|','11/05/1979_Listing: Threatened|'
E,'Chub, bonytail',plant,CO,https://ecos.fws.gov/docs/species_images/doc4893-250px-thumbnail.jpg,04/23/1980,'La Paz_AZ|Mohave_AZ|Yuma_AZ|Inyo_CA|San Bernardino_CA|Mesa_CO|Moffat_CO|Saguache_CO|Clark_NV|Lincoln_NV|Nye_NV|Carbon_UT|Duchesne_UT|Emery_UT|Garfield_UT|Grand_UT|San Juan_UT|Uintah_UT|Wayne_UT|',''
E,'Chub, humpback',plant,CO,https://ecos.fws.gov/docs/species_images/doc4891-250px-thumbnail.jpg,03/11/1967,'Coconino_AZ|Mohave_AZ|Delta_CO|Dolores_CO|Eagle_CO|Garfield_CO|Grand_CO|Gunnison_CO|Hinsdale_CO|Jackson_CO|Lake_CO|La Plata_CO|Mesa_CO|Mineral_CO|Moffat_CO|Montezuma_CO|Montrose_CO|Ouray_CO|Park_CO|Pitkin_CO|Rio Blanco_CO|Routt_CO|Saguache_CO|San Juan_CO|San Miguel_CO|Summit_CO|Clark_NV|Esmeralda_NV|Lincoln_NV|Nye_NV|Carbon_UT|Daggett_UT|Duchesne_UT|Emery_UT|Garfield_UT|Grand_UT|Kane_UT|San Juan_UT|Sanpete_UT|Summit_UT|Uintah_UT|Utah_UT|Wasatch_UT|Wayne_UT|Carbon_WY|Fremont_WY|Lincoln_WY|Sublette_WY|Sweetwater_WY|Teton_WY|Uinta_WY|',''
